2026-02-17 17:59:43.603 [info] (Windsurf) 2026-02-17 17:59:43.602 [INFO]: [windsurf#terminal] Shell integration DETECTED for unknown
2026-02-17 17:59:43.725 [info] (Windsurf) 2026-02-17 17:59:43.725 [INFO]: [windsurf#terminal] Shell integration DETECTED for managed
2026-02-17 17:59:43.778 [info] 2026/02/17 17:59:43 maxprocs: Leaving GOMAXPROCS=8: CPU quota undefined
2026-02-17 17:59:43.833 [info] I0217 17:59:43.833655 265676 main.go:604] Setting GOMAXPROCS to 4
2026-02-17 17:59:43.833 [info] I0217 17:59:43.833805 265676 main.go:819] Starting language server process with pid 265676
2026-02-17 17:59:43.834 [info] I0217 17:59:43.833998 265676 server.go:359] Language server will attempt to listen on host 127.0.0.1
2026-02-17 17:59:43.834 [info] I0217 17:59:43.834130 265676 server.go:366] Language server listening on random port at 36169
2026-02-17 17:59:44.572 [info] I0217 17:59:44.571579 265676 server.go:500] Created extension server client at port 43139
2026-02-17 17:59:44.630 [info] (Windsurf) 2026-02-17 17:59:44.630 [INFO]: Language server started
2026-02-17 17:59:52.488 [info] I0217 17:59:52.488346 265676 completion_provider.go:869] err: context canceled
2026-02-17 17:59:56.294 [info] I0217 17:59:56.286173 265676 completion_provider.go:869] err: context canceled
2026-02-17 17:59:56.342 [info] I0217 17:59:56.341983 265676 completion_provider.go:869] err: context canceled
2026-02-17 17:59:56.473 [info] I0217 17:59:56.472907 265676 completion_provider.go:869] err: context canceled
2026-02-17 17:59:57.202 [info] I0217 17:59:57.201789 265676 completion_provider.go:869] err: context canceled
2026-02-17 17:59:57.873 [info] I0217 17:59:57.873659 265676 completion_provider.go:869] err: context canceled
2026-02-17 17:59:58.055 [info] I0217 17:59:58.046768 265676 completion_provider.go:869] err: context canceled
2026-02-17 17:59:58.845 [info] I0217 17:59:58.845506 265676 completion_provider.go:869] err: context canceled
2026-02-17 17:59:59.074 [info] I0217 17:59:59.073978 265676 completion_provider.go:869] err: context canceled
2026-02-17 17:59:59.276 [info] I0217 17:59:59.276676 265676 completion_provider.go:869] err: context canceled
2026-02-17 17:59:59.372 [info] I0217 17:59:59.364455 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:00.313 [info] I0217 18:00:00.313334 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:00.604 [info] I0217 18:00:00.602356 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:01.681 [info] I0217 18:00:01.681215 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:01.892 [info] I0217 18:00:01.892366 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:02.219 [info] I0217 18:00:02.219172 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:02.339 [info] I0217 18:00:02.339709 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:02.695 [info] I0217 18:00:02.695056 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:03.159 [info] I0217 18:00:03.159330 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:04.490 [info] I0217 18:00:04.490089 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:04.634 [info] I0217 18:00:04.634035 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:04.854 [info] I0217 18:00:04.853534 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:05.418 [info] I0217 18:00:05.417896 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:05.983 [info] I0217 18:00:05.983413 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:06.351 [info] I0217 18:00:06.350594 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:06.531 [info] I0217 18:00:06.531317 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:06.680 [info] I0217 18:00:06.672654 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:06.875 [info] I0217 18:00:06.864353 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:07.078 [info] I0217 18:00:07.077810 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:07.260 [info] I0217 18:00:07.260043 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:08.844 [info] I0217 18:00:08.844539 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:09.030 [info] I0217 18:00:09.029963 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:09.132 [info] I0217 18:00:09.131761 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:09.295 [info] I0217 18:00:09.287994 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:09.401 [info] I0217 18:00:09.401061 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:09.683 [info] I0217 18:00:09.683457 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:10.036 [info] I0217 18:00:10.036132 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:10.186 [info] I0217 18:00:10.175991 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:10.405 [info] I0217 18:00:10.405633 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:10.569 [info] I0217 18:00:10.569083 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:10.949 [info] I0217 18:00:10.948975 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:13.610 [info] I0217 18:00:13.610334 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:15.624 [info] I0217 18:00:15.624535 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:15.851 [info] I0217 18:00:15.851568 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:16.569 [info] I0217 18:00:16.569662 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:18.571 [info] I0217 18:00:18.570714 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:18.728 [info] I0217 18:00:18.728025 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:18.911 [info] I0217 18:00:18.910029 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:19.063 [info] I0217 18:00:19.055028 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:19.253 [info] I0217 18:00:19.253191 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:19.557 [info] I0217 18:00:19.550587 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:19.751 [info] I0217 18:00:19.744886 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:19.860 [info] I0217 18:00:19.859673 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:20.335 [info] I0217 18:00:20.334704 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:25.086 [info] I0217 18:00:25.086598 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:25.505 [info] I0217 18:00:25.504896 265676 completion_provider.go:869] err: context canceled
2026-02-17 18:00:27.702 [info] I0217 18:00:27.702768 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:22:17.428 [info] I0217 19:22:17.426609 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:24:49.006 [info] I0217 19:24:49.006005 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:24:50.945 [info] I0217 19:24:50.945386 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:24:54.951 [info] I0217 19:24:54.951013 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:24:55.384 [info] I0217 19:24:55.384760 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:24:55.564 [info] I0217 19:24:55.563966 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:24:55.732 [info] I0217 19:24:55.732464 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:24:56.929 [info] I0217 19:24:56.928544 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:25:00.038 [info] I0217 19:25:00.036630 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:25:00.222 [info] I0217 19:25:00.221076 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:37.799 [info] I0217 19:30:37.799685 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:38.195 [info] I0217 19:30:38.192951 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:39.464 [info] I0217 19:30:39.464222 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:40.759 [info] I0217 19:30:40.758668 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:42.086 [info] I0217 19:30:42.085941 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:42.238 [info] I0217 19:30:42.238240 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:42.623 [info] I0217 19:30:42.623061 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:42.791 [info] I0217 19:30:42.790961 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:43.033 [info] I0217 19:30:43.032813 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:43.214 [info] I0217 19:30:43.213989 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:43.492 [info] I0217 19:30:43.492626 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:44.239 [info] I0217 19:30:44.239002 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:44.389 [info] I0217 19:30:44.389385 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:44.593 [info] I0217 19:30:44.593332 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:44.743 [info] I0217 19:30:44.742054 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:44.914 [info] I0217 19:30:44.914339 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:45.291 [info] I0217 19:30:45.290841 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:45.614 [info] I0217 19:30:45.612343 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:45.872 [info] I0217 19:30:45.872516 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:46.093 [info] I0217 19:30:46.093202 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:46.870 [info] I0217 19:30:46.867452 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:51.414 [info] I0217 19:30:51.414161 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:51.756 [info] I0217 19:30:51.756252 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:52.049 [info] I0217 19:30:52.049849 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:52.245 [info] I0217 19:30:52.239779 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:52.411 [info] I0217 19:30:52.411027 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:52.836 [info] I0217 19:30:52.835416 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:53.066 [info] I0217 19:30:53.066471 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:53.271 [info] I0217 19:30:53.271419 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:54.080 [info] I0217 19:30:54.080719 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:54.299 [info] I0217 19:30:54.298977 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:54.481 [info] I0217 19:30:54.481168 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:54.666 [info] I0217 19:30:54.665663 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:55.019 [info] I0217 19:30:55.019817 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:55.223 [info] I0217 19:30:55.222097 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:55.418 [info] I0217 19:30:55.417922 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:55.825 [info] I0217 19:30:55.825694 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:55.968 [info] I0217 19:30:55.968647 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:56.165 [info] I0217 19:30:56.165152 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:56.315 [info] I0217 19:30:56.309522 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:56.499 [info] I0217 19:30:56.499313 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:56.630 [info] I0217 19:30:56.629945 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:56.876 [info] I0217 19:30:56.875486 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:57.074 [info] I0217 19:30:57.073253 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:57.289 [info] I0217 19:30:57.288984 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:57.654 [info] I0217 19:30:57.653989 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:57.828 [info] I0217 19:30:57.827962 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:58.028 [info] I0217 19:30:58.028524 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:58.195 [info] I0217 19:30:58.195285 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:58.367 [info] I0217 19:30:58.367179 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:58.571 [info] I0217 19:30:58.571225 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:59.091 [info] I0217 19:30:59.091147 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:30:59.580 [info] I0217 19:30:59.580083 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:00.043 [info] I0217 19:31:00.043723 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:00.267 [info] I0217 19:31:00.267323 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:00.479 [info] I0217 19:31:00.479785 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:01.125 [info] I0217 19:31:01.124301 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:01.402 [info] I0217 19:31:01.402706 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:01.526 [info] I0217 19:31:01.526186 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:01.718 [info] I0217 19:31:01.718661 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:01.923 [info] I0217 19:31:01.923462 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:02.079 [info] I0217 19:31:02.079697 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:02.260 [info] I0217 19:31:02.260051 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:02.640 [info] I0217 19:31:02.640080 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:02.880 [info] I0217 19:31:02.880345 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:03.377 [info] I0217 19:31:03.377007 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:04.208 [info] I0217 19:31:04.207632 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:04.832 [info] I0217 19:31:04.831920 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:05.136 [info] I0217 19:31:05.135792 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:05.376 [info] I0217 19:31:05.376420 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:05.688 [info] I0217 19:31:05.688518 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:05.846 [info] I0217 19:31:05.846172 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:06.131 [info] I0217 19:31:06.128464 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:06.361 [info] I0217 19:31:06.360919 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:06.788 [info] I0217 19:31:06.788421 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:07.053 [info] I0217 19:31:07.053791 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:07.447 [info] I0217 19:31:07.447545 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:07.621 [info] I0217 19:31:07.621462 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:07.785 [info] I0217 19:31:07.785207 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:07.979 [info] I0217 19:31:07.978551 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:08.278 [info] I0217 19:31:08.269051 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:08.817 [info] I0217 19:31:08.817241 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:09.506 [info] I0217 19:31:09.506797 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:09.825 [info] I0217 19:31:09.825264 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:10.015 [info] I0217 19:31:10.015328 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:10.171 [info] I0217 19:31:10.171601 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:10.361 [info] I0217 19:31:10.361847 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:10.646 [info] I0217 19:31:10.646796 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:11.212 [info] I0217 19:31:11.212302 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:12.230 [info] I0217 19:31:12.230428 265676 completion_provider.go:869] err: context canceled
2026-02-17 19:31:13.834 [info] I0217 19:31:13.834499 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:24:52.264 [info] I0217 20:24:52.256715 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:24:53.222 [info] I0217 20:24:53.222641 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:24:53.614 [info] I0217 20:24:53.613825 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:24:54.158 [info] I0217 20:24:54.158756 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:24:54.365 [info] I0217 20:24:54.357062 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:24:54.532 [info] I0217 20:24:54.532117 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:24:54.730 [info] I0217 20:24:54.730461 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:24:54.880 [info] I0217 20:24:54.873400 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:24:55.067 [info] I0217 20:24:55.067097 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:24:55.661 [info] I0217 20:24:55.660793 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:24:56.375 [info] I0217 20:24:56.375253 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:24:56.697 [info] I0217 20:24:56.697477 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:24:57.311 [info] I0217 20:24:57.310862 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:24:57.718 [info] I0217 20:24:57.717921 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:24:57.918 [info] I0217 20:24:57.918719 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:24:58.093 [info] I0217 20:24:58.093111 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:24:58.275 [info] I0217 20:24:58.275600 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:24:58.527 [info] I0217 20:24:58.527107 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:24:59.004 [info] I0217 20:24:59.003658 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:24:59.142 [info] I0217 20:24:59.141904 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:24:59.315 [info] I0217 20:24:59.315095 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:24:59.868 [info] I0217 20:24:59.868809 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:00.221 [info] I0217 20:25:00.221543 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:00.860 [info] I0217 20:25:00.860737 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:00.992 [info] I0217 20:25:00.991816 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:01.568 [info] I0217 20:25:01.567871 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:01.719 [info] I0217 20:25:01.719014 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:01.947 [info] I0217 20:25:01.947466 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:02.071 [info] I0217 20:25:02.063540 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:02.298 [info] I0217 20:25:02.297876 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:03.391 [info] I0217 20:25:03.391644 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:03.792 [info] I0217 20:25:03.791563 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:03.937 [info] I0217 20:25:03.937185 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:04.069 [info] I0217 20:25:04.069659 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:04.295 [info] I0217 20:25:04.286299 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:04.786 [info] I0217 20:25:04.775766 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:04.896 [info] I0217 20:25:04.896067 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:05.072 [info] I0217 20:25:05.071986 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:05.300 [info] I0217 20:25:05.292095 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:05.437 [info] I0217 20:25:05.436531 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:05.709 [info] I0217 20:25:05.709071 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:06.224 [info] I0217 20:25:06.218450 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:06.355 [info] I0217 20:25:06.354705 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:06.584 [info] I0217 20:25:06.583659 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:06.868 [info] I0217 20:25:06.862386 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:07.297 [info] I0217 20:25:07.297195 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:08.859 [info] I0217 20:25:08.859713 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:09.000 [info] I0217 20:25:08.999371 265676 completion_provider.go:869] err: context canceled
2026-02-17 20:25:09.142 [info] I0217 20:25:09.142413 265676 completion_provider.go:869] err: context canceled
2026-02-17 22:02:07.769 [info] (Windsurf) 2026-02-17 22:02:07.767 [INFO]: Shutting down all 0 managed language servers
